is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLM,wc_LLM,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1,152,2,,2,,,,,,,,Đương ĐÌnh Hội,281432
1,238,5,7,6,1,,1,1,,1,2,,281434
0,,,,,,,,,,,0,,281438
1,155.7,3,3,5,1,,,1,1,,2,Hoàng Hoa Thám,281440
1,50,2,3,2,1,0,1,1,1,1,4,Đờ ủ,281441
1,90.8,,,,1,,,,,1,4,Trường Sa,281445
1,64,,,,1,,,1,,,5,Hoa Cúc,281446
1,48.6,,,,,,,,,,3,Trường Sa,281449
1,60,3,,2,,,,,,,3,Đỗ Xuân Hợp,281454
1,36.4,4,7,3,1,,,,,1,2,Lê Quang Định,281456
1,,,,,1,,1,,,1,4,Đường tỉnh lộ 43,281458
1,,,,,1,,1,,,1,4,Đường tỉnh lộ 43,281459
1,36,,,,,,,,1,,2,Hoàng Sa,281461
1,70,2,,,,,,1,,,,,281463
1,105.4,4,4,5,1,,,,1,,3,Đặng Văn Ngữ,281467
1,50,,,,,,,1,1,1,2,Nguyễn Lâm,281471
1,53.5,6,6,,,,,,,1,2,Phạm Ngũ Lão,281474
1,120,6,6,,1,,1,1,1,1,4,Đường số 18,281475
1,120,6,6,,1,,1,1,1,1,4,đường số 18,281476
1,50,4,4,4,1,,1,,,,4,BẠCH ĐẰNG,281478
1,64,4,7,,1,,,,,1,3,Tên Lửa,281479
1,65,2,,2,,,,1,,,12,Quốc lộ 1a,281480
1,48,4,4,,1,,,,1,1,2,đường 9A,281481
1,36,3,,4,1,,1,,,,4,"Hẻm Xe Tải, Gò Dầu, Tân Phú",281482
1,64,,,,1,,,,,1,4,Luỹ Bán Bích,281483
1,107.06,3,,,,,,,,,,,281490
1,34,,,,1,0,1,,,,0,Lý Thánh Tông,281492
1,82,3,3,2,1,0,1,0,0,0,2,Giáp Tên Lửa,281494
1,60,2,,,1,,,,,,2,Hương Lộ 2,281496
1,44,3,3,2,1,0,1,0,1,0,2,LÊ VĂN QUỚI,281497
1,44,3,3,2,1,0,1,0,1,0,2,LÊ VĂN QUỚI,281498
1,45,2,2,,1,,1,,1,,2,Giáp Tên Lửa,281499
1,,6,6,5,1,1,,,1,1,3,Chợ Vải Tân Bình,281500
1,65,2,,2,,,1,1,,,0,Đỗ Xuân Hợp,281501
1,58,,,,1,,1,,,1,3,Nguyễn Sơn,281502
1,68,2,,2,,,,1,,,,Đường Võ Chí Công,281504
1,82,,,,1,,1,1,,,5,Hồ Biểu Chánh,281505
1,138,,,,1,,,,,,2,Đường 23,281508
1,120,,,,,,1,,,,0,Bờ Bao,281511
1,35,3,5,4,1,0,1,0,1,1,4,Nguyễn Duy Dương,281513
1,52,3,,,1,,1,,,,2,Thoại Ngọc Hầu,281514
1,49,4,4,4,1,,,,,,5,PHÚ NHUẬN,281516
1,33,3,,3,1,,,,1,1,4,Đường số 2,281517
1,44,3,,2,1,,1,,,,3,LÊ VĂN QUỚI,281524
1,71,,,,,,,,1,,5,Phan Văn Trị,281528
1,83.5,,,,,,,,1,,2,Trần Kế Xương,281529
1,124,,,,,,,,,,4,Thi Sách,281530
1,124,,,,,,,,,,4,Thi Sách,281531
1,82.5,4,4,5,1,,,,,,3,Trường Sa,281532
1,90.8,,,,1,,,,,1,4,Trường Sa,281534
1,66.7,,,,,,,,1,,6,Hồ Văn Huê,281535
1,34,1,,,,,1,1,,,20,Lò Lu,281536
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,281537
1,112,7,7,4,1,0,1,0,0,1,3,Phan Đăng Lưu,281538
1,125,7,,,1,,,,1,,,Nguyễn Xí,281539
1,39,3,,3,1,,,,,1,3,Phạm Văn Đồng,281542
1,39,3,,3,1,,,,,1,3,Phạm Văn Đồng,281543
1,56,2,,2,1,,,,,,2,Tân Hương,281545
1,90.8,,,,1,,,1,,1,4,Trường Sa,281546
1,84,,,,,,,1,,,4,Trường Sơn,281547
1,115,,,,1,,,,,,0,Huỳnh Thị Quyến,281548
1,112,7,7,4,1,0,1,0,0,1,3,Phan Đăng Lưu,281550
1,300,,,,1,,1,,,,2,đường số 38 phường Hiệp Bình Chánh TP Thủ Đức,281551
1,320,,,,1,,,,1,,6,Ngô Bệ,281552
1,61,5,7,,1,,,1,1,1,3,Phan Xích Long,281553
1,61,5,7,,1,,,1,1,1,3,Phan Xích Long,281554
0,,,,,,,,,,,0,,281555
1,100,,,,,,1,,,,0,D11 KDC Việt Sing,281575
1,,2,,,1,,,,1,,2,"Gò Dầu, Tân Sơn Nhì",281585
1,64,4,,,,,,,,,3,Lê Văn Thọ,281591
1,64,4,,,,,,,,,3,Lê Văn Thọ,281592
1,133,2,,2,1,,1,,,,,Hoàng Hữu Nam,281593
1,180,4,4,4,1,1,1,,,,2,Hoàng Hữu Nam,281594
1,90.8,,,,1,,,,,1,4,Trường Sa,281597
1,100,4,8,,,,,1,1,1,3,,281598
1,100,3,,4,,,,1,,1,3,Đỗ Xuân Hợp,281603
1,55.53,,,,,,,,1,1,4,Nguyễn Văn Cừ,281604
1,51,6,6,4,1,,,,,,3,Hoa Đào,281605
1,101,3,6,,1,,1,,,,3,Quang Trung,281607
1,,2,,,,,,,,,0,,281608
1,65,3,8,1,1,,,,1,,2,Đường Số 6,281617
1,33,2,2,2,1,1,1,,,,1,Âu Dương Lân,281618
1,54.6,3,3,2,1,0,1,0,1,0,2,Dương Bá Trạc,281619
,,,,,,,,,,,0,,281622
1,100,5,5,5,1,,,1,,1,2,Đường Tên Lửa,281624
1,1016.2,,,,1,,,,,1,3,Đường số 1 và Đường số 2,281628
1,80,4,5,5,1,0,1,0,1,1,2,đường số 3,281632
1,80,4,5,5,1,0,1,0,1,1,2,đường số 3,281633
1,,2,,2,1,0,1,0,1,1,4,Lê Trọng Tấn,281636
1,56,,,,1,,1,,,,,Lê Văn Quới,281639
1,58,2,,3,1,,1,,,1,3,Tên Lửa,281643
1,58,2,5,3,1,0,1,0,0,1,3,Tên Lửa,281644
1,94,9,9,6,1,0,1,0,0,1,4,Trường Chinh,281647
1,84,4,4,4,1,0,1,0,0,0,4,đường 1A,281648
1,80,4,4,1,1,0,1,,1,1,5,Trường Chinh,281650
1,,2,,3,1,,,1,,,3,Đinh Tiên Hoàng,281652
1,1024.89,,,,1,,,,,,0,An Dương Vương và Đường số 1,281655
1,689.25,,,,,,,,,1,3,An Dương Vương,281656
1,54,6,6,6,1,,,,,,4,Bùi Thị Xuân,281657
1,66,,,,1,,,1,,,3,Thạch Lam,281669
1,63,4,,,1,,1,1,,1,4,Nguyễn Văn Khối,281671
1,51,,,,1,,,,1,,2,Lê Văn Sỹ,281672
1,120,,,,1,,,1,,,3,ĐƯỜNG 3 THÁNG 2,281673
1,60,,,,,,1,,,,,HƯƠNG LỘ 2,281675
1,60,,,,,,1,,,,,Hương Lộ 2,281676
0,,,,,,,,,,,0,,281680
1,45,3,,5,1,,,,,,5,Lý Thường Kiệt,281681
1,65,3,,2,1,,1,,,,2,Phan Văn Trị,281682
1,92,15,,,,,,1,1,,6,Phan Xích Long Hoa Hồng,281689
1,80,,,,1,,,,1,1,3,Cao Đức Lân,281693
1,44,7,7,7,1,,,,,,4,CMT8,281696
1,210,5,7,4,1,,,1,1,1,2,Đường Phạm Văn Đồng,281700
1,37,3,,3,1,,1,,,,2,BÙI THỊ XUÂN TÂN BÌNH,281702
1,80,6,6,5,1,,1,,,1,3,đường số 25 khu Tên Lửa,281703
1,184,3,,,1,,1,,,,2,Vĩnh Lộc B,281707
1,33.5,2,3,,1,,,,,,2,đường 29 khu Tên Lửa,281708
1,33,2,3,,1,,,,,,2,đường 29 khu Tên Lửa,281709
1,273,4,,5,,,,,,,4,,281711
1,36,2,,2,1,,,,,,2,Phan Văn Trị,281717
1,54,,,,1,,,,,,0,Bùi Đình Túy,281723
1,52,4,,5,1,,1,1,1,1,4,ĐƯỜNG HÒA HƯNG,281726
1,75,,,,,,,,,,3,Nguyễn Trãi,281734
1,54.5,,,,1,,1,,,,,Đỗ Xuân Hợp,281735
1,33,3,5,3,1,0,1,1,1,1,3,ĐƯỜNG TÔ HIẾN THÀNH,281736
1,55,1,2,1,,1,1,1,,,0,Đường D1,281739
1,44,7,7,7,1,,,,,,4,CMT8,281740
1,77.4,,,,1,,,,,,3,Cù Lao,281741
1,77.4,,,,1,,,,,,3,Cù Lao,281742
1,48.6,,,,,,,,,,3,Trường Sa,281744
1,64,,,,1,,,1,,,5,Hoa Cúc,281745
1,60,6,6,,1,,,1,,,2,Lê Văn Sỹ,281746
1,82.3,,,,1,,,,,,2,Huỳnh Văn Bánh,281747
1,112,7,7,4,1,0,1,0,0,1,3,Phan Đăng Lưu,281748
1,124,,,,,,,,,,4,Thi Sách,281749
1,72,,,,,,1,,,,3,Nguyễn Đình Chiểu,281750
1,83.5,,,,,,,,,,2,Trần Kế Xương,281751
1,64,,,,,,1,,,,3,Phạm Văn Chiêu,281752
1,64,,,,,,1,,,,3,Phạm Văn Chiêu,281753
0,,,,,,,,,,,0,Kinh Dương Vương,281754
1,155.7,3,,5,,,,1,,,3,Hoàng Hoa Thám,281757
1,100,4,8,,,,,1,1,1,3,,281759
1,36,,,,,,,,1,,2,Hoàng Sa,281760
1,53.5,6,6,,,,,,,1,2,Phạm Ngũ Lão,281761
1,36.4,4,7,3,1,,,0,0,1,2,Lê Quang Định,281762
1,36.4,4,7,3,1,,,0,0,1,2,Lê Quang Định,281763
1,105.4,4,4,5,1,,,,1,,3,Đặng Văn Ngữ,281764
1,8000,,,,,1,,,,,0,Long Thới,281765
1,50,,,,,,,1,1,1,2,Nguyễn Lâm,281766
1,55.53,,,,,,,,1,1,4,Nguyễn Văn Cừ,281767
1,68,,,,1,,1,,,,3,Tân Hương,281768
1,48,4,5,3,1,1,1,,,1,4,Hương Lộ 2 Bình Trị Đông A Bình Tân,281773
1,90,,,,,,,,,,3,Trần Bình Trọng,281776
1,251,,,,1,,,,1,,3,Bà Huyện Thanh Quan,281779
1,85,,,,1,,,,,,3,Trần Hưng Đạo,281780
1,1800,,,,,,,,1,,8,Trần Quang Khải,281781
1,834,8,,,,,,,1,,4,Nguyễn Đình Chiểu,281782
1,834,8,,,,,,,1,,4,Nguyễn Đình Chiểu,281783
1,108,,,,1,,,,,,3,Hà Đô,281787
1,312,,,,,,,,1,,8,MT Phổ Quang,281788
1,216,,,,0,,,,,,7,Yersin,281789
1,140,,,,1,,,,,,4,Nguyễn Thị Minh Khai,281791
1,384,,,,1,,,,1,1,6,Ung Văn Khiêm,281792
1,420,,,,,,,,,,0,Kha Vạn Cân,281793
1,144,,,,,,,,1,,3,Hoa Phượng,281794
1,216,,,,1,,,,,,5,Hoàng Văn Thụ,281796
1,121,,,,1,,,,,,,Tôn Thất Tùng,281797
1,250,,,,,,,,1,,3,Nguyễn Gia Trí,281799
1,620,,,,,,,,,,3,Nguyễn Trãi,281800
1,99,,,,,,1,,,,3,Lê Thánh Tôn,281801
1,75,,,,,0,1,,1,,4,Đông Du,281802
1,80,,,,1,,,0,1,1,2,đường 31E,281803
1,80,,,,1,,,0,1,1,2,Đường 31E,281804
1,40,6,7,8,1,,,,,,4,Thiên Phước,281806
1,29.7,2,5,3,1,,,1,1,1,3,Thiên Phước,281807
1,,,,,,0,1,1,,,4,Nguyễn Thiện Thuật,281808
1,79,5,,,,1,,,,1,3,Nguyễn Văn Trỗi,281817
1,189,,,,,,,,,,9,"Hoàng Việt, P. 4 Q. Tân Bình",281819
1,24.2,,,,,,,,1,,,,281820
1,280,,,,,,,,,,2,Bạch Đằng,281821
1,140,,,,1,,,1,1,,7,Nguyễn Thị Minh Khai,281823
1,229.5,,,,1,,,,,,5,Lê Văn Sỹ,281826
1,225,,,,1,,,,,,4,3 Tháng 2,281827
1,200,,,,1,,,,,,5,đường thương hiệu P. 7 Quận 3,281830
1,210,,,,,,,,1,,8,Nguyễn Thị Minh Khai,281832
1,,2,,,,,,,,,,,281833
1,60,3,,4,1,,,1,,,3,Đỗ Xuân Hợp,281835
1,224,,,,,,,,1,,10,Phổ Quang,281838
1,70,2,,2,1,,,,,,,Phan Văn Trị,281845
1,36,,,,,0,1,,,,,đường Lò Lu,281847
1,72,2,,2,1,,1,,,,2,Phú Định,281849
1,40,3,3,2,1,0,1,0,1,0,2,Nguyễn Khuyến,281856
1,1188,,,,1,,1,,,,0,Đường Liên Phường,281858
1,151,7,7,7,1,,1,,,,4,Lê Quang Định,281859
1,61,4,4,4,1,0,1,0,0,1,2,Trần Trọng Cung,281861
1,47,4,4,3,1,,,,,1,2,Nguyễn Trung Trực,281863
1,287,,,,1,,,,,,,Tỉnh Lộ 10,281864
1,128,,,,1,,,,,,5,Võ Văn Tần,281867
1,160,,,,1,,,,1,,7,Điện Biên Phủ,281869
1,84,5,5,6,1,,1,,1,,2,Trần Thanh Mại,281870
1,288,,,,1,,,,1,,8,Yersin,281871
1,368,,,,,,,,1,,7,Mai Văn Vĩnh,281872
1,70,,,,1,0,1,0,0,1,4,Tân Thành,281874
1,1196,,,,,,,,1,,10,Cao Thắng,281875
1,198,,,,1,,,,,,6,Cao Thắng,281876
1,171,,,,,,,,,,5,Hàm Nghi,281877
1,136,0,0,0,0,0,0,0,,0,2,Khu Dân Cư Sông Giồng Quận 2,281878
1,324,,,,,,,,,,3,Nguyễn Trãi,281880
1,106,,,,,,,,,,,Nguyễn Cửu Phú,281881
1,145,,,,,,,,1,,7,Hai Bà Trưng,281883
1,114.4,,,,1,,,,1,,7,Nguyễn Trãi,281884
1,455,,,,1,,,,1,,12,Nguyễn Đình Chiểu,281886
1,198,,,,,,,,1,,6,Bạch Đằng,281887
1,160,8,8,,1,,,,,,,Đường 23 Hiệp Bình Chánh,281888
1,160,,,,1,,,1,,,3,Phạm Văn Đồng,281889
1,252,,,,1,,,,,,,Gò Xoài,281890
1,44,,,,1,,,,,,3,MÃ LÒ,281891
1,75,4,6,4,1,0,1,0,1,1,3,đường số 30,281893
1,35,2,3,2,1,,,,1,,2,TRUNG MỸ TÂY Q12,281896
1,22,2,2,2,1,,,,,,2,HOCMON,281898
1,,1,,1,1,1,1,,,,2,Nguyễn Văn Trỗi,281899
1,50,,,,1,,,,,,2,LÔ TƯ,281900
0,,,,,,,,,,,0,,281902
1,90,,,,1,,,,,,2,ĐẤT MỚI,281903
1,54.3,6,,,1,,,1,1,,4,"Đường Số 10, Bình An, Q2",281905
1,37,4,4,3,1,0,1,0,1,0,3,Nguyễn Văn Lượng,281906
1,23.76,2,3,3,,,,,,,2,Phan Văn Trị,281907
1,23.76,2,2,3,,,,,,,2,Phan Văn Trị,281908
1,,4,6,5,1,,1,1,1,1,4,Thạch Đà,281909
1,122,3,3,3,1,0,1,1,0,0,1,Huỳnh Tấn Phát,281913
1,50,4,4,4,1,0,1,0,0,1,4,CÁCH MẠNG THÁNG 8,281918
1,50,2,3,3,1,0,1,0,0,0,2,Xô Viết Nghệ Tĩnh,281919
1,42,,,,,,,,1,,,,281921
1,80,3,3,1,1,0,1,0,1,0,1,Đường Số Lâm Văn Bền,281924
1,92,8,8,9,1,0,1,1,1,1,6,Tân Trang - Tân Bình,281927
1,110,2,2,2,,,,1,,,,Xa Lộ Hà Nội,281928
1,75,3,,,1,,,,,,,Đặng Văn Bi,281934
1,42.5,2,,,1,,,,,,2,Lê Văn Thọ,281939
1,,3,,2,1,0,1,,0,0,2,Nguyễn Sơn,281950
1,,3,,2,1,,1,,,,2,Nguyễn Sơn,281951
1,60,3,4,2,,,,,,,2,BÀ ĐIỂM HOCMON,281953
1,50,3,4,2,1,,,,1,,2,BÀ ĐIỂM,281954
1,94,2,3,2,1,,,,,,2,HIỆP THÀNH,281960
1,95,2,,,,,1,1,,,,Nguyễn Văn Linh,281962
1,58,3,,3,1,,,,,1,3,Lê Văn Thọ,281963
1,80,,,,,,,,,,4,Phan Xích Long,281966
1,80,,,,,,,,,,4,Phan Xích Long,281967
1,72,,,,1,,,,,,5,Phan Đăng Lưu,281968
1,107,3,3,2,,,,,,,0,,281970
1,45,4,,5,1,,,1,1,1,5,,281971
1,76,,,,1,,1,,,1,3,Mai Văn Vĩnh,281973
1,45,2,,3,1,,,,,,3,Đỗ Xuân Hợp,281974
1,,3,,2,1,,,1,1,,2,Hàng Xanh,281977
1,60,2,,2,1,,1,1,1,,2,Đỗ Xuân Hợp,281978
1,66,4,4,5,1,0,1,0,1,1,3,LÊ VĂN QUỚI,281981
1,50,2,4,2,1,0,1,0,1,0,2,Tân Quý,281982
1,52,4,4,3,,,,,1,,2,Lò Lu,281984
1,80,4,,,,,,,,1,3,Tân Tiến Đông Hồ F8 Tân Bình,281985
1,126,7,7,8,1,,,,,,3,Đường Số 1A,281988
1,50,2,3,,1,,1,,,,2,Đường Tên Lửa,281990
1,80,3,,,1,0,1,0,1,1,3,Đường số 1,281991
1,35,4,4,4,1,0,1,0,0,1,3,Bạch Đằng Lê Quang Định,281997
1,68,4,4,4,1,,,,,,4,Đỗ Xuân Hợp,282007
1,108,4,,,,,,,,1,4,Tân Chánh Hiệp,282008
1,260,,,,,,1,,,,2,Tân Hiệp,282009
1,80,2,,2,,,,,,,,,282011
1,80,4,4,4,,,,,1,,3,Đỗ Xuân Hợp,282013
1,119,3,4,3,1,,,1,,,2,Nguyễn Duy Trinh,282014
1,60,2,4,2,1,0,1,0,0,1,2,BÍCH TRỊNH ĐÌNH THẢO TÂN PHÚ,282018
1,,3,,,1,,,1,1,,,Bạch Đằng Phan Đăng Lưu,282019
1,,3,,,1,,,1,1,,,Bạch Đằng Phan Đăng Lưu,282020
1,57,4,4,1,1,0,1,0,1,1,3,Võ Thị Nhờ,282021
1,104,,,,1,,1,,,,0,An Dương Vương,282025
1,63,,,,,,1,,,,4,Phan Huy Ích,282030
1,53,3,,3,1,0,1,,,,4,Đường Số 21,282033
1,48,,,2,1,,,,,,2,Chiến Lược Mã Lò,282034
1,,2,,2,1,,,,1,1,2,Lâm Văn Bền,282036
1,80,4,4,3,1,0,1,0,1,1,2,Mã Lò Chiến Lược Tỉnh Lộ 10,282037
1,200,,,,,,,,1,,4,NGUYỄN THỊ THẬP,282038
0,,,,,,,,,,,0,,282039
1,52,3,,,,,,,,,,Ngô Chí Quốc,282040
1,77,,,,1,,1,,,,,Quang Trung,282043
1,50,4,,,1,0,1,0,0,1,3,Đường Sư Vạn Hạnh,282049
1,63,2,2,2,1,0,1,0,0,0,1,Phạm Hữu Lầu,282053
1,50,1,,,,,,,,,,An Dương Vương,282056
1,60,2,,,,,,,,,,Đường số 1,282057
1,60,2,,,,,,,,,,Đường số 1,282058
1,70,5,5,4,,,1,,,1,3,Nguyễn Cửu Vân,282061
1,85.4,5,,5,1,,,1,1,1,5,Phạm Văn Đồng,282063
1,,2,,2,1,,,,1,,1,Tây Thạnh,282075
1,110,,,,1,,1,,,,3,Tân Thắng,282079
1,60,,,,1,,,,,,2,SƠN KỲ,282080
1,92,4,,4,,,,,,,4,Đỗ Xuân Hợp,282082
1,69,4,,6,1,,1,,,1,4,Đ.Số 14,282083
1,,3,,3,1,,,,,,2,Xô Viết Nghệ Tĩnh,282092
1,36,5,,6,,,,,1,1,4,,282093
1,72,3,3,4,1,,,,,1,4,Phạm Văn Hai,282094
1,72,3,3,4,1,,,,,1,4,Phạm Văn Hai,282095
1,42.55,5,5,,,,,,1,,4,Bùi Thị Xuân,282102
1,76,9,9,,,,,1,1,,4,Linh Chiểu,282103
1,23,2,2,1,1,0,1,0,0,0,2,Lý Thường Kiệt,282104
1,36.9,3,,3,1,,,1,,1,3,Nguyễn Thượng Hiền,282105
1,119,,,,,,,,,,0,đường số 3,282106
,,,,,,,,,,,0,,282115
1,42,3,,,,,,1,1,,,,282128
1,59,2,5,2,1,,1,,,,2,NGUYỄN AN KHƯƠNG,282129
1,126,,,,1,,,,,,3,Nguyễn Hữu Cảnh,282130
1,46.2,2,3,,1,,,,1,,2,Nguyễn Thái Sơn,282132
1,61,3,4,2,1,1,,,1,,2,LÊ VĂN KHƯƠNG,282133
1,54.3,6,,,1,,,1,1,,4,Đường số 10 Bình An,282142
1,62,4,9,4,1,0,1,0,1,1,4,Nguyễn Phúc Chu,282143
1,62,4,9,4,1,0,1,0,1,1,4,Nguyễn Phúc Chu,282144
1,50,3,3,3,1,0,1,0,0,1,2,Điện Biên Phủ,282149
1,65,5,6,6,1,,,1,1,1,5,Đường chợ Bình Triệu,282151
1,47,3,,,1,1,1,,,1,2,Lạc Long Quân,282154
1,27,2,5,3,1,0,1,1,0,1,4,Đ. Cô Giang,282158
1,1200,,,,1,,1,,,,0,Đường Liên Phường,282162
1,87,3,,2,,1,1,,,,,Đường Võ Chí Công,282164
0,,,,,,,,,,,0,,282170
0,,,,,,,,,,,0,,282171
1,112,8,8,10,1,,,1,,1,3,CÁCH MẠNG THÁNG 8,282173
1,65,,,,,,,,,,3,Nguyễn Văn Khối Kế Bên,282180
1,100,,,,1,,,,1,1,3,Nguyễn Văn Khối,282183
1,90,3,,4,1,,,,,,3,Dương Đình Hội,282186
1,110,3,,,,,,,,,2,Thới An,282188
1,96,3,,,1,,,,,,3,Thoại Ngọc Hậu,282190
1,65,2,5,2,1,0,1,,,,2,Phan Anh,282191
1,118,4,5,3,1,,1,,,1,2,Đ.Lê Văn Lương,282192
1,56,3,3,2,1,1,1,0,1,0,2,Lê Văn Lương,282194
1,68,0,0,0,1,0,0,0,,0,3,Dương Quảng Hàm,282199
1,72,0,0,0,0,0,0,0,,0,3,Hoàng Hoa Thám Nguyễn Văn Đậu,282200
1,171,,45,48,,,,,1,,6,Lê Lợi,282202
1,117,5,5,3,1,,1,,,1,3,Phạm Hữu Lầu,282207
1,150,4,4,6,1,,,,,1,4,Bùi Đình Túy,282210
1,68,2,2,2,,,1,1,,,,Đường Võ Chí Công,282217
1,68,0,0,0,0,0,0,0,,0,2,BÌNH TRỊ ĐÔNG,282222
1,68,,,,1,,1,,,,2,BÌNH TRỊ ĐÔNG,282223
1,433.7,4,,4,,,1,,,,3,Đường Số 12,282226
1,40,3,,3,1,0,1,0,0,1,3,Ung Văn Khiêm,282229
1,,5,,4,1,,,,,1,5,Đ. Hoàng Hoa Thám,282231
1,147,,,,,,,,,1,2,Nguyễn Ngọc Lộc,282233
1,64,,,,1,,1,,,,3,,282234
,,,,,,,,,,,0,,282238
1,51,2,2,2,1,,,,,,2,Âu Cơ,282242
1,126,11,11,,,,,,1,1,5,Đường Số 1,282243
1,62,6,6,2,1,1,1,1,1,1,5,Trường Chinh,282244
1,48,,,,1,,,,,,2,Hồng Lạc,282248
1,90,3,6,2,1,0,1,0,0,1,2,Trường Chinh,282251
1,50,,,,1,,,1,,,,Nguyễn Văn Đậu,282259
1,54.05,3,3,4,,,,,,,3,Đường số Tân Quy,282267
1,57,3,,,1,0,1,,,,2,Lê Văn Quới,282268
1,64,3,,2,,,,,,,2,Đường số 6,282278
0,,,,,,,,,,,0,Kinh Dương Vương,282282
0,,,,,,,,,,,0,Kinh Dương Vương,282283
1,51,2,,2,1,,,,,,2,,282285
1,49,,,,1,,,,,,2,Hồ Hồng Lạc,282289
1,56,4,4,5,1,0,1,0,1,1,3,Miếu Gò Xoài,282290
1,120,4,4,4,,,,,,,2,Hoàng Văn Thụ,282291
1,48,,,,1,,,,,,,Hoàng Hoa Thám,282294
0,90,4,4,4,1,0,0,0,,0,3,Quang Trung,282296
1,,3,,,,,1,,1,,2,Âu Cơ,282297
0,,,,,,,,,,,0,,282300
1,402.6,,,,1,,,,,,0,Bưng Ông Thoàn,282303
1,55,,,,,,,,,,,Đường 22,282304
1,80,4,4,5,1,,,,1,1,2,Nguyễn Xí,282316
1,80,5,6,4,1,0,1,0,0,1,2,Trần Văn Giàu,282331
1,124,,,,1,,1,,1,,4,Tỉnh lộ 10,282334
1,62,4,,,,,1,,,,3,Bớt Lộc,282338
1,60,4,,,,,,,,,4,Lê Văn Việt,282341
1,46,3,,3,1,,,0,,,4,Phan Văn Trị,282343
1,168,,,,,,,,1,,5,Đường số 4,282350
1,35,3,5,3,,,1,1,,1,2,Đường số 14,282354
1,,,,,,0,1,,,,0,,282356
1,184,,,,,,1,,,,4,Đường ngay sát chợ khiết tâm bình chiểu thủ đức,282357
1,50,3,,2,1,,1,1,1,,2,Tân Sơn Nhì,282359
1,48,,,,1,,1,,1,1,2,Phan Văn Trị,282360
1,64.7,3,5,2,,,,,,,2,Hoàng Diệu,282361
1,56,,,,1,,1,,,,,Đỗ Xuân Hợp,282367
1,,4,,,1,0,1,0,0,1,3,Nguyễn Sơn,282372
1,50,3,,4,1,,,1,,,2,Thích Quảng Đức,282373
1,38,4,5,4,1,0,1,0,0,0,4,Đ. Hoàng Hoa Thám,282376
1,60,3,,4,1,,,,,,3,Nguyễn Thị Định,282384
1,385,0,0,0,0,0,0,0,,0,0,Đường 500,282388
1,48,2,,2,1,,,,,,2,Gò Dầu Tân Sơn Nhì Tân Hương,282389
1,48,2,,,,,,1,,,,Nguyễn Văn Linh,282390
1,91,2,,2,,,1,1,,,,Phan Huy Ích,282391
1,60,3,,4,1,0,1,,1,1,4,Xô Viết Nghệ Tĩnh,282397
1,56,7,,,1,1,,,1,1,2,Quốc lộ 1A,282399
1,30.58,1,,1,,,,1,,,,Nguyễn Thị Nghĩa,282400
1,24,,,,1,,1,,,,3,Phạm Thế Hiển,282403
1,32,,,,1,,,,,,2,Lê Văn Sỹ,282404
1,145,,,,,,,,,,0,Võ Văn Kiệt Nguyễn Tri Phương,282408
1,60,0,0,0,0,0,0,0,,0,0,Âu Cơ,282409
1,96,,0,,,1,1,,,,0,Tĩnh lộ 15 Phú Hòa Đông H.Củ Chi,282410
1,102.5,4,,,,,,1,1,,4,Đường 14m,282413
1,71,,,,1,1,1,1,,,5,Lạc Long Quân,282414
1,178,4,,,,,,,,,2,,282415
1,88,3,,1,1,,,,,1,4,,282416
1,60,,,,1,,,,,,0,Phạm Văn Hai,282420
1,50,2,,2,1,,1,,1,,2,Tên Lửa,282421
1,68,4,4,2,1,0,1,0,0,0,2,Thạch LAm,282422
1,1200,,,,1,,1,,,,0,Đường Liên Phường,282423
1,104,,,,,,,,,,0,đường số 52,282428
1,40,3,,,1,,,,,,5,Trường Chinh,282442
1,83,7,,,0,,,,0,1,4,Nguyễn Cửu Đàm,282446
1,33,3,,4,1,,,,,,4,Đồng Đen,282449
1,40,3,7,4,1,0,1,0,1,0,4,Phan Đăng Lưu,282456
1,40,3,,,1,0,1,1,1,1,4,Trường Chỉnh,282460
1,96,4,,3,1,,,,,,3,,282461
1,96,4,,3,1,,,,,1,4,Hạnh Thông Tây,282465
1,75,4,,5,1,,,,,1,5,Thạnh Mỹ Lợi,282469
1,85.4,4,5,3,1,0,1,,0,1,2,Nguyễn Đình Khơi,282470
1,200,,,,1,,1,,,,0,đường Trương Thị Khét,282471
1,,,,,,0,1,,,,,,282477
1,133,0,0,0,0,0,0,0,,0,0,Đường số 1,282481
1,96,5,5,,,,,,,,3,Nguyễn Thị Định,282488
1,120,4,4,3,1,,1,,,,3,Cống Lở,282490
1,83,7,,,1,,,0,0,1,4,Nguyễn Cửu Đàm,282491
1,191,4,,,,1,,,1,,,Đường số 8,282493
1,84,4,4,1,1,0,1,1,0,0,2,HOÀ BÌNH,282496
1,81,4,,,1,0,1,,,1,4,Hạnh Thông Tây,282498
1,44,3,,,,,,,,,,Âu Cơ,282506
1,64,4,,1,1,,1,,,,4,TÔ HIỆU,282509
1,,3,,,1,,,,,,3,Lạc Long Quân,282511
1,80,,,,1,,,,,,0,Đường Số 26,282514
1,80,,,,,,,,,,0,Đường Số 26,282515
1,263.2,9,9,9,1,0,1,1,1,1,4,Âu Dương Lân,282516
