article_id,bedroom,bathroom
253063,NaN,NaN
253059,2,2
253058,5,3
253057,NaN,NaN
2530550,7,8
253049,NaN,NaN
253042,2,2
253036,3,3
253035,2,2
253033,4,5
253032,4,5
2851420,8,7
253030,2,2
253022,NaN,NaN
253020,2,2
253019,NaN,NaN
253018,2,NaN
253015,NaN,NaN
253012,NaN,NaN
253009,6,3
253008,4,5
253007,4,5
253005,6,7
252998,NaN,NaN
252991,4,3
252989,4,3
2851420,NaN,NaN
252979,3,2
252977,NaN,NaN
252975,4,3
252965,4,NaN
252956,4,4
252954,4,3
252944,3,3
252943,3,4
252942,2,2
252941,NaN,NaN
252933,2,2
252930,NaN,NaN
252925,2,2
252923,NaN,NaN
252922,4,NaN
252921,NaN,NaN
252919,4,NaN
252918,NaN,NaN
252917,3,2
252909,4,5
252906,3,3
252905,2,2
252900,2,2
252899.0,NaN,NaN
252892,NaN,NaN
252891,NaN,NaN
2851420,2,2
252880,NaN,NaN
252879,NaN,NaN
252877,8,NaN
252875,5,5
252862,NaN,NaN
252859,4,3
252858,NaN,NaN
252856,2,NaN
252841,4,5
252840,4,5
252839,NaN,NaN
252836,2,NaN
252832,4,5
252831,NaN,NaN
252829,2,NaN
2851420,4,5
252824,4,5
252822,3,2
252806,3,3
252805,6,NaN
252801,NaN,NaN
252799,NaN,NaN
252796,NaN,NaN
252795,5,NaN
252794,5,NaN
252767,15,NaN
252759,5,3
252755,2,2
252750,4,NaN
252748,NaN,NaN
252746,4,5
252744,2,2
2527420,4,NaN
252741,8,8
252740,3,3
252738,3,4
252737,NaN,NaN
252736,3,4
252735,NaN,1
252717,2,2
252715,NaN,NaN
252713,NaN,NaN
252710,NaN,NaN
252709,NaN,NaN
2527080,"[1, 1, 2, 2, 3]","[1, 1, 1, 2, 2]"
252707,4,NaN
252705,NaN,NaN
252700,NaN,NaN
252697,2,2
252694,2,2
252693,2,2
252692,3,3
252688,NaN,NaN
252682,3,3
252673,4,4
252672,3,2
252670,2,2
252667,2,2
252665,3,2
252664,4,3
252663,NaN,NaN
252661,6,NaN
252645,1,3
252644,2,3
252643,NaN,NaN
252639,23,NaN
252638,4,5
569,3,3
252634,NaN,NaN
252633,4,3
252631,NaN,NaN
211168,NaN,NaN
252629,NaN,NaN
252628,NaN,NaN
252627,4,5
252623,5,4
2851420,NaN,NaN
252621,5,4
252614,NaN,NaN
252613,NaN,NaN
252612,NaN,NaN
252597,NaN,NaN
252594,2,2
252591,NaN,NaN
252590,NaN,NaN
252589,22,NaN
252587,10,11
252585,NaN,NaN
252582,NaN,NaN
252576,1,NaN
252573,4,4
2525720,4,4
252571,3,3
252569,NaN,NaN
252565,NaN,NaN
252564,2,2
252559,4,NaN
252558,2,2
252554,3,3
252552,2,2
252550,3,3
252549,4,5
252548,3,3
252547,NaN,NaN
252545,3,3
252544,3,4
252542,2,2
252541,3,3
252540,NaN,NaN
252538,3,3
252533,2,2
252532,2,2
2851420,NaN,NaN
252528,2,2
252525,5,6
252524,5,3
252519,2,2
2851420,3,3
252514,2,2
252509,NaN,NaN
252506,3,3
252505,3,3
252504,NaN,NaN
252502,3,3
252501,2,2
2851420,1,NaN
252499,5,NaN
252497,5,3
252496,5,3
252492,NaN,NaN
252471,3,4
252467,2,2
252463,4,NaN
252452,3,2
252446,NaN,NaN
252445,NaN,NaN
252438,3,4
252434,2,NaN
252432,4,NaN
252424,3,3
252422,4,5
252417,3,2
252416,NaN,NaN
252415,NaN,NaN
252407,4,4
252400,3,4
252399,NaN,NaN
252396,NaN,NaN
252393,NaN,NaN
252389,4,4
2851420,3,3
252385,NaN,NaN
252382,5,NaN
2851420,4,5
252379,NaN,NaN
252377,NaN,NaN
252375,NaN,NaN
252373,2,2
252372,3,NaN
252370,NaN,2
2851420,NaN,NaN
252367,NaN,NaN
252365,2,2
252364,4,3
2851420,4,3
252361,3,2
252360,4,3
252358,4,4
252354,NaN,NaN
252345,4,NaN
,,
252333,3,3
252331,5,NaN
252327,3,1
252324,3,NaN
252320,2,2
252318,2,2
252314,NaN,NaN
252311,2,4
252305,2,NaN
252301,NaN,NaN
252300,5,6
252299,NaN,NaN
252295,NaN,NaN
2851420,4,3
252287,4,NaN
252285,3,4
252284,3,4
252283,NaN,NaN
252282,3,3
252276,NaN,NaN
252275,NaN,1
252269,1,1
252265,4,4
252264,NaN,NaN
252260,NaN,NaN
252257,3,4
252255,4,3
252254,NaN,NaN
252253,NaN,NaN
252250,3,3
252247,NaN,NaN
252246,3,3
2851420,4,5
2522420,NaN,NaN
252241,4,NaN
252239,NaN,NaN
252238,NaN,NaN
252237,3,3
252236,NaN,NaN
252234,NaN,NaN
252232,4,6
252231,3,3
252228,4,4
252227,2,2
252225,11,NaN
252219,NaN,NaN
252218,3,3
252214,5,NaN
252212,5,4
252210,3,2
2851420,4,NaN
252207,3,3
252205,NaN,NaN
2851420,4,5
252200,3,2
252195,4,3
252189,2,2
252188,3,4
252186,4,4
252185,NaN,NaN
252183,3,3
252181,2,2
252180,3,NaN
252179,4,3
252178,2,NaN
252175,4,3
2521730,4,3
252170,4,4
252169,4,4
252166,2,NaN
252164,NaN,NaN
252160,NaN,NaN
252155,NaN,NaN
252153,4,4
252152,4,4
252151,2,2
252150,3,3
252147,NaN,NaN
252146,NaN,NaN
252145,NaN,NaN
252144,4,3
2521420,NaN,NaN
252141,NaN,NaN
252137,4,5
252136,3,3
252135,NaN,NaN
252134,3,3
252130,4,NaN
252129,3,3
252128,NaN,2
252127,3,3
252125,NaN,NaN
252124,5,5
252123,3,4
252122,4,4
252120,3,4
252119,3,4
252118,NaN,NaN
252117,NaN,NaN
252115,NaN,NaN
252113,2,1
252112,3,4
2851420,NaN,NaN
252110,20,NaN
252109,2,2
252107,3,2
252106,NaN,NaN
252105,NaN,NaN
252104,4,3
252096,3,3
252095,NaN,NaN
252094,3,3
252093,3,4
252091,3,3
252090,3,4
252083,3,4
252079,2,2
252074,3,4
252073,NaN,NaN
252071,4,3
252068,5,NaN
252065,3,3
252064,NaN,NaN
252063,3,3
252060,NaN,NaN
252053,NaN,NaN
252049,NaN,NaN
252048,2,3
252043,3,3
252042,3,3
252038,NaN,NaN
252036,NaN,NaN
252035,4,5
252034,2,2
2520330,NaN,NaN
252030,3,2
252029,2,2
252028,3,4
252025,3,3
252024,2,2
2851420,2,2
252021,3,3
252015,2,2
252012,3,3
252011,NaN,NaN
252008,1,1
252007,NaN,NaN
252004,4,5
252003,2,2
2520000,3,3
251998,3,3
251996,4,3
251995,4,4
251983,4,3
251982,3,4
251980,4,5
251977,NaN,NaN
251973,4,NaN
251966,NaN,NaN
251963,NaN,NaN
251959,NaN,NaN
251958,3,3
251950,3,4
251947,7,5
251943,4,5
251942,NaN,NaN
251937,NaN,NaN
251933,NaN,NaN
251932,6,6
251928,NaN,NaN
2851420,NaN,NaN
251920,NaN,NaN
251918,5,5
251914,NaN,NaN
251913,3,3
251912,3,4
251907,NaN,NaN
251906,NaN,NaN
2519040,2,2
251897,2,2
251896,3,4
251895,NaN,NaN
251892,NaN,NaN
251889,NaN,NaN
251885,NaN,NaN
251883,4,5
251877,4,4
251876,3,3
251875,NaN,NaN
251874,3,3
251873,3,3
251871,7,8
251869,3,3
251868,4,5
251865,3,4
251861,NaN,NaN
251859,4,5
251858,2,2
251856,3,2
251854,NaN,NaN
251853,2,2
251851,3,3
251850,NaN,NaN
251849,2,2
251848,3,4
251847,NaN,2
251843,3,3
251840,4,3
251838,NaN,NaN
251837,5,4
251830,3,1
251828,1,1
251825,3,3
251821,4,NaN
251819,NaN,NaN
251812,NaN,NaN
251810,12,13
251807,NaN,NaN
251795,3,3
251794,3,3
251791,5,4
251789,2,2
251788,5,4
251787,NaN,NaN
2851420,4,4
251784,3,4
251782,4,4
251781,6,6
251777,4,5
251773,NaN,NaN
251772,3,3
251765,3,3
251762,NaN,NaN
251758,3,3
251755,NaN,NaN
251754,NaN,NaN
251748,NaN,NaN
251747,NaN,NaN
251743,NaN,NaN
251737,NaN,NaN
251730,NaN,NaN
251726,4,4
251713,2,2
251712,NaN,NaN
251707,1,1
251703,3,3
251693,NaN,NaN
251692,5,5
251686,4,7
251684,NaN,NaN
251682,3,4
251676,4,3
251671,NaN,NaN
251670,2,2
251669,6,4
251666,4,5
251665,2,2
2851420,4,3
251662,4,3
251661,NaN,NaN
2851420,4,3
251658,3,4
251656,NaN,NaN
251653,4,4
251651,NaN,NaN
251650,6,4
251647,NaN,NaN
251641,3,3
251639,2,2
251636,2,2
251630,3,2
251629,3,2
251626,1,2
251624,NaN,NaN
251623,2,2
251621,1,2
251619,5,3
251614,NaN,NaN
251613,4,NaN
251610,NaN,NaN
251609,NaN,NaN
251600,NaN,2
251599,3,3
251598,6,6
251597,6,3
251595,NaN,NaN
251592,NaN,NaN
251588,3,4
251582,4,NaN
251581,NaN,NaN
251579,NaN,NaN
251571,6,NaN
251569,3,NaN
251567.0,NaN,NaN
251556,6,2
251554,NaN,NaN
251553,6,7
251552,NaN,NaN
251548,3,4
251547,4,NaN
251538,7,NaN
251537,7,NaN
251535,NaN,NaN
251526,4,3
251522,3,NaN
251520,NaN,NaN
251516,4,NaN
251513,6,7
251510,4,NaN
251509,NaN,NaN
251508,3,4
251507,2,2
251505,NaN,NaN
2515020,NaN,NaN
251500,3,3
251499,NaN,NaN
251498,2,3
2514910,NaN,2
251490,3,3
251489,3,3
251485,2,NaN
251480,NaN,NaN
251475,2,2
2514730,NaN,NaN
251469,2,2
251468,NaN,NaN
251467,2,NaN
251462,3,3
251457,4,3
251452,3,4
251450,3,4
251444,2,2
251443,NaN,NaN
367256681,2,NaN
251440,NaN,NaN
251436,4,NaN
251435,4,4
251432,3,3
251424,3,3
251423,NaN,NaN
251422,3,3
251420,4,6
251419,4,6
251418,4,6
251414,4,4
251413,5,NaN
251412,NaN,NaN
251411,9,8
251407,3,4
251406,3,4
251404,2,NaN
251399,4,4
251398,NaN,NaN
251392,NaN,NaN
251384,4,5
251383,4,NaN
2513820,3,2
251378,2,2
251377,2,2
251376,NaN,NaN
251375,38,40
251372,3,3
251370,3,3
251369,NaN,NaN
251366,4,4
251365,3,3
251362,2,2
251360,2,3
251359,NaN,NaN
251348,NaN,NaN
251347,4,NaN
251346,NaN,NaN
251345,NaN,NaN
251344,NaN,NaN
251341,3,3
251339,NaN,NaN
251337,4,5
251336,2,2
251335,NaN,NaN
251333,NaN,NaN
251329,NaN,NaN
251325,NaN,NaN
251322,NaN,NaN
251319,2,2
251317,3,4
251316,4,NaN
251315,2,3
251313,2,2
251312,3,NaN
251310,4,6
251309,4,6
251307,2,2
251305,2,3
251304,NaN,NaN
2513020,NaN,NaN
251300,4,4
251297,4,4
251296,3,4
251295,4,3
251294,NaN,NaN
251293,3,4
251292,4,4
251291,3,4
251289,3,3
251288,3,3
251286,3,3
251283,4,NaN
251282,NaN,NaN
251281,NaN,NaN
251277,3,3
251269,3,3
251258,NaN,NaN
251253,7,4
251252,NaN,NaN
251249,2,2
251243,3,3
251242,NaN,NaN
251240,2,2
251239,2,2
251238,NaN,NaN
251237,4,5
251233,NaN,NaN
251229,4,NaN
251228,2,2
251225,1,1
251223,3,3
251222,3,2
251220,5,6
251218,5,5
251212,NaN,NaN
2512060,NaN,NaN
2512020,2,2
251200,3,4
2511990,1,1
251198,NaN,NaN
251196,3,4
251191,4,4
251188,3,4
251187,3,3
251185,4,NaN
251184,NaN,NaN
251183,4,5
2511730,2,2
251171,3,NaN
251168,5,5
251166,2,2
251162,4,4
251161,2,2
251160,2,2
251159,1,2
251156,2,2
251155,2,2
251151,NaN,NaN
251149,4,4
251148,4,3
2511420,4,2
251139,2,NaN
251133,NaN,NaN
251132,4,NaN
251131,NaN,NaN
251129,21,NaN
2511220,NaN,NaN
251117,4,4
251116,6,6
251111,4,1
251108,1,1
251107,6,5
2511010,4,NaN
251098,6,4
251096,3,4
251091,5,4
251086,4,NaN
251084,2,3
251083,2,2
251077,NaN,NaN
251068,8,NaN
251064,NaN,NaN
251063,5,3
2851420,2,NaN
251055,4,3
251053,21,NaN
251051,2,NaN
251050,NaN,NaN
251046,NaN,NaN
251043,4,4
251037,4,1
251035,7,NaN
2851420,NaN,NaN
251028,2,2
251026,2,2
2510210,3,4
251017,3,3
251016,4,5
251010,2,2
251009,2,2
251008,4,5
251007,NaN,NaN
251005,4,5
251004,3,3
251003,3,NaN
250997,3,3
250996,3,4
2509950,4,2
2851420,3,4
250986,NaN,NaN
250984,2,NaN
250983,NaN,NaN
250982,4,3
250981,4,3
250980,3,NaN
250978,3,3
250977,4,NaN
250974,2,2
250973,2,2
250972,NaN,NaN
250970,NaN,NaN
250968,4,5
250965,NaN,NaN
250961,4,NaN
250957,NaN,NaN
250956,NaN,12
250954,NaN,NaN
250953,NaN,NaN
250950,3,NaN
250949,21,NaN
250947,NaN,NaN
250945,NaN,NaN
250944,3,4
2851420,NaN,NaN
250942,13,NaN
250940,NaN,NaN
250938,4,3
250937,3,NaN
250930,NaN,NaN
250928,2,2
250926,3,2
250924,4,4
250913,2,2
250898,3,3
250893,4,NaN
250889,8,NaN
250886,NaN,NaN
250883,5,6
250878,6,6
250876,NaN,NaN
250875,NaN,NaN
250873,3,3
250869,NaN,NaN
250868,4,NaN
250867,NaN,NaN
2851420,4,4
250853,4,5
2508520,4,NaN
250846,21,NaN
250844,NaN,NaN
250837,6,4
250836,NaN,NaN
250835,2,2
250833,3,NaN
250832,3,NaN
250830,4,3
250821,NaN,NaN
250811,NaN,NaN
250806,10,NaN
250776,NaN,NaN
250768,2,NaN
250767,2,2
250766,2,NaN
250760,4,3
250755,4,NaN
250752,1,NaN
250751,2,2
250750,NaN,NaN
250749,3,2
250741,NaN,NaN
250735,NaN,NaN
250734,NaN,NaN
250730,NaN,NaN
250722,4,3
250721,1,2
250720,4,NaN
250719,6,4
250717,3,3
250713,3,4
250708,2,2
250703,2,2
250702,4,4
250697,2,2
250693,NaN,NaN
250684,NaN,NaN
250672,NaN,NaN
250671,4,3
250668,NaN,NaN
250664,4,NaN
250663,3,NaN
250658,2,2
250657,3,NaN
250655,NaN,NaN
250646,5,5
250645,6,6
250644,4,NaN
250642,NaN,NaN
250641,3,4
250638,3,3
250635,NaN,NaN
250633,NaN,NaN
250628,NaN,NaN
250613,NaN,NaN
250612,4,3
250611,3,NaN
250609,2,NaN
250608,3,3
250606,4,5
250604,3,3
250603,3,3
250602,2,2
250600,3,3
250599,2,2
250598,4,3
250596,2,2
250593,NaN,NaN
250592,NaN,NaN
250588,NaN,NaN
,,
250579,5,7
250578,4,3
250573,NaN,NaN
250571,4,5
250570,NaN,NaN
250566,2,2
250565,2,2
250564,2,2
250562,2,2
250561,2,2
250560,2,2
250559,2,2
2851420,2,2
250556,2,2
250555,2,2
250554,2,2
250553,2,2
250551,2,2
250550,2,2
250549,2,2
250548,2,2
2505420,3,3
250539,2,2
250537,2,2
250536,NaN,NaN
250535,2,2
250534,3,4
250532,2,2
250530,2,2
250529,2,2
2851420,2,2
250527,2,2
250526,2,2
250523.0,NaN,NaN
250522,2,2
250521,2,2
2851420,2,2
250517,2,2
250514,2,2
250511,NaN,NaN
250508,2,NaN
250506,4,5
2505020,3,NaN
250499,NaN,NaN
250494,5,5
250492,4,3
250484,2,2
250481,18,NaN
250480,2,2
250479,4,4
250478,2,NaN
250477,NaN,NaN
250476,3,3
250475,NaN,NaN
250474,3,3
2851420,NaN,NaN
250472,2,2
250470,NaN,NaN
250469,5,NaN
250468,4,3
250467,3,NaN
250466,NaN,NaN
250465,2,3
250464,6,NaN
250463,3,NaN
250461,4,NaN
250460,3,3
250457,NaN,NaN
250456,4,3
250455,5,5
250454,3,2
250448,NaN,NaN
2851420,2,2
250433,2,2
250429,NaN,NaN
250428,NaN,NaN
250426,NaN,NaN
250424,NaN,NaN
250423,3,2
250419,3,NaN
250415,NaN,NaN
250414,2,2
250413.0,NaN,NaN
250411.0,3,NaN
250409,NaN,NaN
250408,2,NaN
2851420,3,4
250406,2,2
2851420,3,NaN
250399,NaN,NaN
250397,3,3
250394,4,NaN
250385,NaN,NaN
250383,NaN,NaN
250381,3,NaN
250379,4,3
250376,4,3
2851420,4,4
2851420,4,4
250373,4,4
2851420,4,4
250371,4,5
250370,4,5
250369,4,5
250365,4,5
250364,4,4
250357,5,3
250356,5,3
2851420,5,3
2851420,5,3
250349,NaN,NaN
250348.0,4,4
250347,4,4
250346,4,4
250338,2,2
250329,NaN,NaN
250327,2,2
250324,NaN,NaN
250322.0,4,NaN
250321,3,NaN
250320,4,NaN
250319.0,2,2
250318.0,3,2
250314,4,3
250313,5,4
250312,2,2
250309,2,NaN
2503020,2,NaN
250300,NaN,NaN
250298,3,2
250297,10,NaN
250296,NaN,NaN
