article_id,alleyway_property,under_mortgage,residential_purpose,numbers_of_floors,has_rooftop,furnished,street_name,0
255382,1,NaN,1,4,1,NaN,Đồng Đen,
255381,1,0,1,2,0,1,Hiệp Bình Thủ Đức,
255379,NaN,NaN,1,0,1,NaN,Nguyễn Hữu Tiến,
255378,NaN,NaN,1,2,1,NaN,Trương Phước Phan,
255375,NaN,NaN,1,3,1,1,NaN,
255370,NaN,NaN,1,3,1,1,TRẦN QUANG CƠ,
255369,1,NaN,1,2,1,1,Quang Trung,
255367,0,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
255360,NaN,NaN,1,NaN,NaN,NaN,Luong Dinh Cua,
255358,1,0,1,0,0,0,Phạm Văn Chiêu,
255354,0,0,1,0,0,0,Quang Trung,
255353,0,0,1,0,0,0,Quang Trung,
255351,1,NaN,1,0,NaN,NaN,Nguyễn Văn Dung,
255350,1,NaN,1,4,NaN,NaN,NaN,
255349,NaN,NaN,1,NaN,NaN,NaN,"Phú Hữu, Q9, Tp Thủ Đức",
255345,0,0,1,1,0,0,Thống Nhất,
255343,1,NaN,1,3,NaN,NaN,Đặng Thùy Trâm,
255342,1,NaN,1,4,NaN,NaN,Nguyễn Tri Phương,
255339,1,0,1,4,1,0,Khu VIP Đồng Đen,
255338,NaN,NaN,1,5,NaN,NaN,Liên Phường,
255337,1,0,1,2,0,0,Nơ Trang Long,
255331,NaN,NaN,1,3,NaN,NaN,NaN,
255325,NaN,NaN,1,3,NaN,NaN,Phan Huy ích,
255324,1,0,1,2,0,0,Bùi Hữu Nghĩa,
255323,NaN,0,1,3,NaN,1,Pháp Lý,
255317,1,0,1,2,1,1,Phan Đăng Lưu,
255314,NaN,NaN,1,3,1,NaN,Phan Đình Phùng,
255313,1,NaN,1,2,NaN,NaN,Phan Đăng Lưu,
255312,NaN,NaN,1,2,1,NaN,Senturia An Phu Quan 2,
255306,NaN,NaN,1,NaN,NaN,NaN,Quốc Lộ 1A,
255303,1,NaN,1,2,NaN,NaN,Linh Trung,
255296,NaN,NaN,1,NaN,NaN,1,Đường Võ Chí Công,
255293,NaN,NaN,1,3,0,NaN,Phường An Phú TP.Thủ Đức The Global City,
255287,NaN,NaN,1,3,1,NaN,Tên Lửa,
255286,0,0,1,3,1,0,Đường số 19,
255285,1,NaN,1,2,NaN,NaN,Phan Văn Trị Phạm Văn Đồng,
255280,NaN,NaN,1,4,NaN,1,NaN,
255277,NaN,NaN,1,3,NaN,NaN,Sông Sài Gòn,
255273,NaN,NaN,1,NaN,NaN,1,Lương Đình Của,
255272,1,NaN,1,2,NaN,NaN,Chợ Vải Lạc Long Quân,
255271,NaN,NaN,1,3,1,NaN,Thạnh Lộc 26,
255270,1,NaN,1,4,1,1,Phan Huy Ich,
255269,1,0,1,4,1,1,Phan Huy Ich,
255268,NaN,NaN,1,3,1,1,Phan Huy Ích,
255263,1,0,1,2,0,NaN,"Đường số 34, P.Linh Đông",
255262,1,0,1,2,0,0,SHTP Long Thuận,
255259,1,NaN,1,2,NaN,NaN,1088 Nguyễn Duy Trinh,
255251,1,NaN,1,3,1,NaN,Nguyễn Văn Đậu,
255249,1,0,1,1,0,1,Lê Đức Thọ,
255246,1,0,1,2,0,0,Lê Lợi,
255245,1,0,1,2,0,0,Lê Lợi,
255241,1,NaN,1,2,1,1,Đường Đặng Văn Bi,
255240,1,NaN,1,0,NaN,NaN,Lê Thị Hồng,
255229,1,NaN,1,5,1,NaN,Bành Văn Trân,
255228,1,NaN,1,2,NaN,NaN,Mã Lò Bình Tân,
255227,1,NaN,1,3,1,1,"Cách Mạng Tháng Tám, Quận 10",
255226,1,NaN,1,2,NaN,NaN,Ao Đôi,
255225,1,NaN,1,2,NaN,NaN,Ao Đôi,
255223,NaN,NaN,1,2,NaN,1,Phan Văn Năm,
255220,0,0,1,4,1,1,Thống Nhất,
255212,NaN,NaN,1,2,NaN,NaN,Hoàng Diệu 2,
255206,NaN,NaN,1,NaN,NaN,1,Luong Dinh Cua,
255199,NaN,NaN,NaN,4,NaN,NaN,Bạch Đằng,
255197,NaN,NaN,1,NaN,NaN,NaN,Nguyễn Duy Cung,
255195,NaN,NaN,1,6,1,NaN,Trần Văn Kỷ,
255194,NaN,NaN,1,3,NaN,NaN,SG Vinhomes Ba Son Quận 1,
255192,1,0,1,0,NaN,NaN,NaN,
255191,1,0,1,2,0,NaN,NaN,
255190,1,NaN,1,3,NaN,NaN,Bùi Đình Túy,
255189,1,NaN,1,2,NaN,NaN,Nguyễn Duy Cung,
255188,0,0,1,2,0,0,Nguyễn Văn Lượng,
255187,NaN,NaN,1,2,NaN,NaN,Hoàng Diệu 2,
255185,1,NaN,1,NaN,NaN,NaN,Nguyễn Tuân,
255184,1,NaN,1,NaN,NaN,NaN,"Tân Chánh Hiệp, Quận 12",
255183,NaN,NaN,1,1,1,NaN,NaN,
255181,1,NaN,1,2,NaN,NaN,Lưu Hữu Phước,
255180,NaN,NaN,1,NaN,NaN,1,Đường Song Hành,
255178,NaN,NaN,1,3,NaN,NaN,Lê Quang Định,
255177,1,NaN,1,2,NaN,1,Tỉnh Lộ,
255175,NaN,NaN,1,NaN,NaN,1,Lương Định Của,
255170,0,1,1,0,0,1,Tạ Quang Bửu,
255167,NaN,NaN,1,2,NaN,NaN,Đỗ Xuân Hợp,
255166,0,0,1,0,0,1,Lê Văn Lương,
255162,1,0,1,3,0,0,An Dương Vương,
255158,1,0,1,5,0,NaN,Lý Thường Kiệt,
255157,1,NaN,1,6,1,1,Lê Đức Thọ,
255155,1,0,1,2,NaN,NaN,Huỳnh Văn Nghệ,
255153,1,NaN,1,2,NaN,1,Nguyễn Thiện Thuật,
255152,1,0,1,4,1,1,P.14 Gò Vấp,
255148,0,1,1,3,0,NaN,Lạc Long Quân Trường Chinh,
255145,1,NaN,1,3,NaN,1,Phạm Văn Chiêu,
255144,NaN,NaN,1,0,NaN,1,Tạ Quang Bửu,
255142,1,NaN,1,5,NaN,1,Phạm Văn Chiêu,
255141,1,NaN,1,2,NaN,1,Hẻm Xe Hơi Thành Thái,
255140,1,0,1,3,1,NaN,Ngã tư Bảy Hiền,
255131,1,NaN,1,2,NaN,NaN,Bà Hom,
255130,NaN,NaN,1,3,0,1,"Phường 14, Gò Vấp",
255129,1,0,1,2,1,1,Quang Trung,
255128,1,NaN,1,4,1,NaN,Quang Trung,
255125,NaN,NaN,1,26,NaN,1,Tạ Quang Bửu,
255114,1,NaN,1,5,1,NaN,Lê Đức Thọ,
255110,1,1,1,2,0,NaN,Lê Quang Định,
255108,1,NaN,1,2,NaN,1,"Quang Trung P12, Gò Vấp",
255105,1,NaN,1,2,NaN,1,Nơ Trang Long,
255104,1,NaN,1,5,NaN,1,Lê Đức Thọ,
255103,1,NaN,1,2,NaN,NaN,Nguyễn Tư Giản,
255102,1,NaN,1,3,1,1,Phan Huy Ích,
255101,1,0,1,3,1,1,"Phan Huy Ich, Go Vap",
255099,1,NaN,1,2,NaN,NaN,Trần Xuân Soạn,
255096,1,NaN,1,4,1,NaN,Phạm Văn Chiêu,
255090,1,NaN,1,2,NaN,NaN,Cách Mạng Tháng 8,
255085,1,0,1,2,0,0,CMT8,
255083,1,0,1,0,NaN,NaN,Lạc Long Quân,
255078,0,NaN,1,NaN,NaN,NaN,Nguyễn Khoái,
255074,NaN,NaN,1,NaN,NaN,NaN,Xa Lộ Hà Nội và Phan Chu Trinh,
255069,NaN,NaN,1,2,NaN,NaN,Hiệp Bình,
255068,0,NaN,1,2,1,NaN,Vườn Lài,
255066,NaN,NaN,1,4,1,1,"Cao Thắng, Quận 10",
255060,NaN,NaN,1,3,NaN,1,Đường Trần Đình Xu,
255059,1,0,1,3,0,1,"Bình Tiên, Quận 6",
255058,NaN,NaN,1,2,NaN,NaN,Phan Anh,
255057,NaN,NaN,1,2,NaN,NaN,Phan Anh,
255056,1,0,1,4,1,1,Lê Vần Sý,
255055,NaN,1,1,NaN,NaN,NaN,Kha Vạn Cân,
255052,1,0,1,2,0,0,"Hương Lộ 2, Bình Tân",
255049,NaN,NaN,1,1,NaN,NaN,Lê Hồng Phong,
255048,1,NaN,1,2,1,NaN,Lê Thị Riêng,
255046,NaN,NaN,1,2,NaN,1,Phạm văn Chiêu,
255044,1,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
255043,1,NaN,1,5,1,1,Phạm Văn Chiêu,
255038,1,NaN,1,4,NaN,NaN,Đường Số phường Hiệp Bình Chánh TP Thủ Đức,
255032,1,NaN,1,NaN,NaN,NaN,Nguyễn Thượng Hiền,
255030,NaN,NaN,1,5,NaN,1,Lạc Long Quân,
255025,1,NaN,1,2,1,NaN,Phạm Hữu Lầu,
255022,1,NaN,1,4,1,1,Lạc Long Quân_Tân Bình,
255017,1,NaN,1,5,NaN,NaN,Lý Thường Kiệt,
255013,1,NaN,1,3,1,NaN,Lê Quang Định,
255010,0,0,1,1,0,0,Thoại Ngọc Hâu,
255007,NaN,NaN,1,3,1,NaN,CMT8,
255004,NaN,NaN,1,4,NaN,NaN,Phạm Phú Thứ,
255001,NaN,NaN,1,3,NaN,NaN,Đinh Bộ Lĩnh,
2550000,1,NaN,1,2,NaN,NaN,"Đường số 8, Phường Tăng Nhơn Phú A",
254999,1,NaN,1,2,NaN,NaN,Luong Van Can,
254997,1,NaN,1,2,NaN,NaN,Chiến Lược,
254996,NaN,NaN,1,2,NaN,NaN,Lê Quang Định,
254995,1,NaN,1,2,NaN,NaN,Hương Lộ 2,
254993,NaN,NaN,1,0,NaN,NaN,NaN,
254991,1,NaN,1,2,NaN,NaN,Hương Lộ 2,
254990,1,NaN,1,2,NaN,1,điện biên phủ,
254989,NaN,NaN,1,NaN,NaN,NaN,"Đường Nguyễn Lương Bằng, Quận 7",
254986,NaN,NaN,1,7,NaN,NaN,Đường số 1,
254984,NaN,NaN,1,2,NaN,1,Huỳnh Văn Bánh,
254980,NaN,NaN,1,2,NaN,1,Tân Thới Hiệp,
254955,1,NaN,1,2,NaN,NaN,Bông Sao,
254952,1,NaN,1,2,NaN,NaN,đường Nơ Trang Long,
254951,1,0,1,3,0,1,Gò Vấp,
254950,1,NaN,1,1,NaN,NaN,Đoàn Văn Bơ,
254949,1,0,1,2,0,NaN,Nơ Trang Long,
254947,NaN,NaN,1,3,NaN,1,Phường 14 Quận 10,
254946,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
254945,1,NaN,1,4,1,NaN,Trường Chinh Cộng Hòa,
254944,1,NaN,1,2,NaN,NaN,Tân Hòa Đông,
254943,1,0,1,2,0,1,Huỳnh Tấn Phát,
254942,0,0,1,2,0,1,Huỳnh Tấn Phát,
254940,NaN,NaN,1,2,NaN,NaN,đường số 18,
254939,1,0,1,2,0,NaN,Phạm Hữu Lầu,
254938,1,NaN,1,2,NaN,NaN,Phú Định,
254937,1,0,1,2,0,NaN,Phạm Hữu Lầu,
254936,1,NaN,1,2,NaN,NaN,Lâm Văn Bền,
254935,1,0,1,2,0,0,Lâm Văn Bền,
254933,1,0,1,2,1,0,Bình Tân - Hương Lộ 2,
254932,1,NaN,1,2,NaN,NaN,Lâm Văn Bền,
254931,1,NaN,1,2,NaN,NaN,Tạ Quang Bửu,
254930,1,NaN,1,2,NaN,NaN,Bông Sao,
254923,1,NaN,1,2,1,1,Đường Số 29 (Bình Tân),
254922,NaN,NaN,1,NaN,NaN,NaN,Đường số 7 (nối dài Trần Văn Giàu),
254919,1,0,1,0,NaN,1,Lê Văn Sỹ,
254916,1,0,1,2,0,0,Phan Văn Trị,
254915,NaN,NaN,1,2,NaN,NaN,Trần Bình Trọng,
254910,1,NaN,1,NaN,NaN,NaN,Hiệp Thành,
254909,1,NaN,1,3,NaN,NaN,Lý Thái Tổ Phường 10 Quận 10,
254905,NaN,NaN,1,NaN,NaN,1,Vòng Xoay Liên Phường phường Phú Hữu Q9,
254902,1,NaN,1,2,NaN,1,Nguyễn Văn Nghi,
254896,1,NaN,1,2,NaN,1,Lê Văn Thọ,
254895,NaN,NaN,1,2,NaN,NaN,Thống Nhất,
254887,1,0,1,0,0,0,Trường Chinh,
254873,NaN,NaN,1,4,1,NaN,Phạm Văn Chiêu,
254872,1,NaN,1,4,NaN,NaN,Hoàng Hoa Thám,
254871,NaN,NaN,1,3,1,NaN,Nguyễn Thị Kiểu,
254870,1,NaN,1,3,NaN,NaN,Phan Chu Trinh,
254867,1,NaN,1,3,1,NaN,Phạm Văn Chiêu,
254858,1,NaN,1,2,NaN,NaN,"Đường Cách Mạng Tháng 8, Quận 10",
254857,0,NaN,1,2,NaN,NaN,Kha Vạn Cân,
254855,1,NaN,1,3,1,1,Nguyễn Văn Khối,
660,1,NaN,1,1,NaN,NaN,NaN,
254852,1,0,1,2,0,NaN,Hoàng Văn Thụ,
254844,1,NaN,1,3,1,NaN,"Đường số 20, Hiệp Bình Chánh, Thủ Đức",
254840,1,NaN,1,6,NaN,NaN,Lê Văn Quới,
254839,,,,0,,,NaN,
254833,NaN,NaN,1,NaN,NaN,1,Luong Dinh Cua,
254830,NaN,NaN,1,19,NaN,NaN,Lương Định Của,
254820,1,NaN,1,3,1,NaN,An Dương Vương,
254815,1,NaN,1,3,1,1,NaN,
254814,1,NaN,1,2,NaN,NaN,Lê Văn Sỹ,
254813,0,0,1,2,0,NaN,Nguyễn Văn Lượng,
254811,NaN,NaN,1,4,NaN,1,Đường số 1,
254805,1,NaN,1,NaN,NaN,NaN,Điện Biên Phủ,
254804,1,0,1,2,0,NaN,Tân Hòa Đông,
254791,1,NaN,1,3,NaN,NaN,Hồng Bàng,
254787,NaN,NaN,1,4,NaN,NaN,"Gò Xoài, Bình Tân",
254780,1,NaN,1,NaN,NaN,NaN,"đường số 27, P.Long Thạnh Mỹ",
254776,NaN,NaN,1,2,NaN,NaN,Trần Thị Bảy,
254775,1,NaN,1,3,1,1,Nguyễn Sơn,
254768,1,NaN,1,2,1,NaN,Huỳnh Tấn Phát,
254766,0,0,1,3,0,0,Lạc Long Quân,
254765,NaN,NaN,1,2,NaN,NaN,Lạc Long Quân,
254763,NaN,NaN,1,2,1,NaN,Nguyễn Văn Khối,
254753,1,0,1,2,0,0,Lê Văn Sỹ,
254751,1,0,1,3,0,0,Nguyễn Phúc Chu,
254749,1,0,1,3,0,NaN,Tân Phú Trịnh Đình Trọng,
254748,1,0,1,2,1,NaN,Bình Long Nguyễn Sơn Kênh Nước Đen Ngã 4 Bốn Xã,
254744,NaN,NaN,NaN,19,NaN,NaN,Lương Định Của,
254742,1,NaN,1,NaN,NaN,NaN,Huỳnh Văn Bánh,
254736,0,0,1,2,0,0,Lê Văn Thọ,
254735,NaN,NaN,1,2,1,NaN,Trung Mỹ Tây,
254734,1,1,1,3,0,NaN,Bạch Đằng,
254730,1,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
254726,NaN,NaN,1,2,NaN,NaN,Đường số 8,
254724,1,1,1,1,0,NaN,Âu Dương Lân,
254723,0,0,1,3,0,0,Điện Biên Phủ,
254721,NaN,NaN,1,2,NaN,NaN,Đương Tự Quán,
254719,NaN,NaN,1,2,NaN,NaN,Đoàn Phú Tử,
254717,1,NaN,1,3,1,NaN,Nguyễn Văn Công,
254715,NaN,NaN,1,2,NaN,NaN,Cách Mạng Tháng 8,
254712,1,1,1,1,0,0,Âu Dương Lân,
254706,NaN,NaN,1,4,NaN,NaN,P. Linh Đông,
254697,NaN,NaN,1,NaN,NaN,1,Khang Điền,
254696,1,NaN,1,3,NaN,NaN,Bùi Đình Tuý,
254695,NaN,NaN,1,5,NaN,1,Hồ Biểu Chánh,
254694,0,0,1,4,0,1,Hồ Biểu Chánh,
254688,NaN,NaN,1,0,NaN,NaN,NaN,
254684,1,0,1,5,1,1,Nguyễn Chí Thanh,
254672,NaN,NaN,1,3,1,NaN,Bế Văn Đàn,
254669,NaN,NaN,1,2,NaN,NaN,Đỗ Xuân Hợp,
254666,1,NaN,1,2,NaN,NaN,NaN,
254663,1,NaN,1,3,NaN,NaN,Dương Đình Hội,
254662,NaN,NaN,1,6,1,NaN,Nguyễn Tiểu La Phường 8 Quận 10,
254661,1,NaN,1,NaN,NaN,NaN,Nam Kỳ Khởi Nghĩa,
254659,NaN,NaN,1,3,1,NaN,Tân Hòa Đông P14Q6,
254655,NaN,NaN,1,2,NaN,1,KDC Nam Long P.Phước Long B Tp.Thủ Đức (Q9 cũ),
254654,0,0,1,3,0,1,NaN,
254648,1,0,1,2,0,0,Sư Vạn Hạnh,
254646,NaN,NaN,NaN,NaN,NaN,NaN,Quốc Lộ 1A,
254642,1,NaN,1,2,NaN,NaN,Lạc Long Quân,
254641,0,NaN,1,0,NaN,NaN,Huỳnh Hữu Trí,
254637,1,0,1,2,NaN,1,Phạm Văn Chiêu,
254635,NaN,NaN,1,2,NaN,NaN,Đại Lộ Phạm Văn Đồng,
254634,NaN,NaN,1,2,NaN,NaN,Trần Văn Quang,
254633,1,NaN,1,2,NaN,1,Tô Hiến Thành P.12 Quận 10,
254631,NaN,NaN,1,3,1,NaN,NaN,
254630,NaN,NaN,1,NaN,NaN,NaN,Võ Văn Kiệt,
254629,NaN,NaN,1,4,1,NaN,NaN,
254628,NaN,1,NaN,5,NaN,1,Nguyễn Sơn,
254627,1,0,1,3,1,0,Đường Tô Hiệu,
254626,NaN,NaN,1,6,NaN,NaN,Hà Huy Giáp,
254619,1,NaN,1,2,NaN,1,Nguyễn Thiện Thuật,
1,NaN,NaN,1,2,NaN,NaN,Đường số 13A Bình Hưng Hòa A Bình Tân,
254617,NaN,NaN,1,4,NaN,NaN,Khu Tên Lửa Bình Tân,
254605,1,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
254588,1,NaN,1,2,NaN,1,Celadon Aeon Tân Phú,
254587,1,NaN,1,2,NaN,NaN,NaN,
254584,NaN,NaN,1,NaN,NaN,NaN,chợ Bình Chánh,
254583,NaN,NaN,1,2,NaN,NaN,Bùi Hữu Diên,
254581,NaN,NaN,1,2,NaN,NaN,Nguyễn Thức Đường,
254580,NaN,NaN,1,2,NaN,NaN,An Lạc,
254578,NaN,NaN,1,2,NaN,NaN,"Đường 266, Phường 6, Quận 8",
254577,NaN,NaN,1,2,NaN,NaN,Liên Tỉnh,
254576,1,0,1,2,NaN,NaN,Tạ Quang Bửu,
254575,1,0,1,2,0,1,Bông Sao,
254574,1,NaN,1,2,NaN,NaN,Huỳnh Tấn Phát,
254572,1,NaN,1,2,NaN,NaN,Tạ Quang Bửu,
254571,1,0,1,2,NaN,NaN,Bông Sao,
254570,1,NaN,1,2,NaN,1,Huỳnh Tấn Phát,
254569,NaN,NaN,1,4,1,NaN,NaN,
254568,1,NaN,1,2,NaN,NaN,Bông Sao,
254567,1,0,1,2,0,0,Tạ Quang Bửu,
254566,1,0,1,2,0,NaN,Huỳnh Tấn Phát,
254564,1,0,1,2,0,0,Huỳnh Tấn Phát,
254563,1,NaN,1,2,NaN,NaN,Bông Sao,
254562,NaN,NaN,1,3,NaN,NaN,Nguyển Triệu Luật,
254561,1,NaN,1,2,NaN,NaN,Nguyễn Văn Trỗi,
254559,NaN,NaN,1,2,NaN,NaN,Thống Nhất,
254556,1,0,1,0,NaN,NaN,Nguyễn Thị Thập,
254553,1,0,1,3,0,0,Lê Văn Sỹ,
254552,1,NaN,1,3,NaN,1,NaN,
254542,1,NaN,1,3,NaN,NaN,Phan Đăng Lưu,
254540,1,NaN,1,2,NaN,1,"Lê Đức Thọ, Phường 8, Gò Vấp",
254527,NaN,NaN,1,3,1,1,Nguyễn Tư Giản,
254523,1,NaN,1,2,NaN,NaN,"Quang Trung, Gò Vấp",
254520,NaN,1,1,3,1,NaN,Tên Lửa,
254519,NaN,NaN,1,10,NaN,1,61 đường Gia Phú và mặt tiền đường Võ Văn Kiệt,
254518,NaN,NaN,1,2,1,NaN,Cầm Bá Thước,
254516,0,NaN,1,2,NaN,NaN,Bùi Quang Là,
254515,NaN,NaN,1,2,NaN,NaN,Nguyễn Văn Tăng,
254512,1,NaN,1,3,NaN,NaN,Thành Thái Phường 14 Quận 10,
254511,NaN,NaN,1,NaN,NaN,NaN,QL 1A,
254509,0,NaN,1,2,NaN,1,Hương Lộ 3,
254506,1,NaN,1,2,NaN,1,Hương Lộ 3,
254505,NaN,NaN,1,4,1,NaN,Phú Mỹ Hưng,
254500,1,NaN,1,3,1,NaN,"Phúc Yên, Tân Bình",
254499,1,0,1,3,1,NaN,Lạc Long Quân,
254498,1,NaN,1,NaN,NaN,NaN,Nguyễn Văn Lượng,
254497,1,NaN,1,43,NaN,NaN,Trần Văn Quang,
254496,NaN,NaN,1,2,1,NaN,Phan Xích Long,
254495,NaN,NaN,1,4,1,NaN,Kỳ Đồng,
254494,1,NaN,1,4,NaN,NaN,Đặng Văn Ngữ,
254493,1,NaN,1,NaN,NaN,NaN,Bùi Quang Là,
254481,1,NaN,1,2,NaN,NaN,Cách Mạng Tháng Tám,
254480,1,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
254479,1,NaN,1,5,NaN,NaN,Phạm Văn Hai,
254478,1,0,1,1,0,1,Lê Văn Lương,
254473,NaN,NaN,1,2,NaN,NaN,Thông QUANG TRUNG,
254471,1,0,1,2,0,0,Bùi Hữu Nghĩa,
254470,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
254469,1,NaN,1,3,NaN,NaN,Đặng Thùy Trâm,
254468,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
254467,1,NaN,1,2,NaN,NaN,Nguyễn Xí,
254466,1,0,1,1,0,NaN,Bình Lợi,
254464,1,0,1,2,0,0,Phạm Văn Đồng Nguyễn Xí,
254463,1,NaN,1,3,NaN,NaN,Nơ Trang Long,
254462,1,NaN,1,2,1,1,Nơ Trang Long,
254461,NaN,1,1,0,NaN,NaN,Ba Trung,
254459,0,NaN,1,3,NaN,NaN,Nguyễn Xí,
254458,0,0,1,2,1,NaN,Nguyễn Đình Chiểu,
254451,NaN,NaN,1,2,NaN,NaN,QL.50,
254449,NaN,NaN,1,NaN,NaN,NaN,NaN,
254447,NaN,NaN,1,2,NaN,NaN,đường 7A phường Bình Trị Đông quận Bình Tân,
254445,1,NaN,1,2,NaN,1,U Dương Lâm,
254444,1,0,1,2,0,NaN,Bùi Minh Trực,
254443,NaN,NaN,1,5,NaN,NaN,Hoàng Sa,
254442,1,NaN,1,2,NaN,NaN,Lê Văn Thọ,
254439,NaN,NaN,1,4,NaN,NaN,Tô Ký,
254438,NaN,NaN,NaN,5,NaN,NaN,Trường Chinh,
254437,1,NaN,1,2,NaN,NaN,Quang Trung,
254436,1,NaN,1,3,NaN,NaN,Bùi Đình Tuý,
254432,1,NaN,1,2,NaN,1,"Phú Thọ Hoà, Tân Phú",
254431,1,NaN,1,2,NaN,1,Lý Thường Kiệt,
254420,1,NaN,1,2,1,NaN,Cách Mạng Tháng 8,
254418,0,0,1,3,1,NaN,Lạc Long Quân,
254417,NaN,NaN,1,3,NaN,NaN,Lạc Long Quân,
254416,0,0,1,3,0,NaN,Lạc Long Quân,
254414,1,NaN,1,NaN,NaN,NaN,Nguyễn Tư Giản Gò Vấp,
254410,NaN,1,1,NaN,NaN,NaN,Bình Chánh,
254409,NaN,1,1,NaN,NaN,NaN,Đoàn Nguyên Tuấn,
254408,NaN,NaN,1,NaN,NaN,1,Lương Đình Của,
254403,1,1,1,2,0,NaN,Bùi Minh Trực,
254402,1,NaN,1,5,NaN,NaN,"Nguyễn Văn Nghi, Phường 7 Quận Gò Vấp",
254401,NaN,1,1,1,NaN,NaN,Bình Hưng,
254400,0,NaN,1,2,0,NaN,Đường 10m,
254398,NaN,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
254397,1,NaN,1,2,NaN,NaN,Phạm Thế Hiển,
254396,NaN,NaN,1,0,NaN,NaN,Trịnh Như Khuê,
254385,1,NaN,1,4,NaN,1,Phan Văn Trị,
254383,1,NaN,1,2,NaN,NaN,Cách Mạng Tháng 8,
254382,NaN,NaN,1,4,NaN,NaN,Nguyễn Văn Thương,
254375,1,0,1,2,0,0,Điện Biên Phủ,
254371,1,NaN,1,2,NaN,1,Thoại Ngọc Hầu,
254369,1,NaN,1,0,NaN,NaN,Nguyễn Văn Đậu,
254350,1,NaN,1,1,NaN,NaN,Đường số 6,
254349,NaN,NaN,1,NaN,NaN,1,Đường Võ Chí Công,
254348,NaN,NaN,1,NaN,NaN,1,Khang Điền,
254339,NaN,NaN,1,1,1,NaN,"Riva Park, Quận 4",
254331,1,0,1,0,0,0,Bàu Cát,
254325,1,NaN,1,2,NaN,NaN,Lạc Long Quân,
254322,NaN,NaN,1,NaN,NaN,1,Đường Song Hành,
254321,1,0,1,3,0,0,Ni Sư Huỳnh Liên,
254320,NaN,NaN,1,4,NaN,NaN,Thủ Thiêm,
254316,NaN,NaN,1,3,NaN,NaN,Ngay Big C Q7,
254314,1,NaN,1,2,NaN,NaN,BÌNH TÂN,
254309,1,NaN,1,NaN,NaN,NaN,Nguyễn Văn Quá,
254308,1,NaN,1,2,NaN,1,Hoà Bình,
254304,1,NaN,1,2,NaN,NaN,Cách Mạng Tháng 8,
254295,NaN,NaN,1,5,NaN,1,Gò Dưa,
254294,NaN,NaN,1,2,NaN,NaN,Hiệp Bình Phước Thủ Đức,
254293,0,0,1,2,0,0,Đường số 2 Tam Bình Thủ Đức,
254291,1,NaN,1,2,NaN,NaN,Đường số 49,
254290,1,NaN,1,2,NaN,NaN,Đường số 6 Phường Hiệp Bình Phước TP Thủ Đức,
254289,0,NaN,1,4,NaN,NaN,ngã 4 Bảy Hiền,
254277,1,NaN,1,1,NaN,NaN,Trường Chinh,
254255,NaN,NaN,1,3,NaN,NaN,Đường Nguyễn Xiễn,
254249,NaN,NaN,1,NaN,NaN,1,623 Đỗ Xuân Hợp,
254247,NaN,NaN,1,2,NaN,NaN,Quang Trung,
254246,NaN,NaN,1,3,NaN,NaN,"Hxh D2, Bình Thạnh",
254241,0,NaN,1,4,1,1,Ba Vân,
254236,NaN,0,1,2,NaN,1,Phan Văn Hớn,
254235,1,NaN,1,2,NaN,NaN,Bế Văn Cấm,
254232,1,0,1,0,0,0,Lệ Trờng Tần,
254217,NaN,NaN,1,3,1,NaN,MT Thạch Lam Tân Phú,
254209,1,NaN,1,5,NaN,1,"Lý Thường Kiệt, Quận 10",
254202,1,NaN,1,2,NaN,NaN,HXH,
254198,NaN,NaN,1,3,NaN,NaN,Hồng Lạc,
254193,NaN,NaN,1,4,NaN,NaN,Võ Văn Ngân,
254191,1,NaN,1,2,NaN,NaN,NaN,
254190,1,NaN,1,2,NaN,NaN,NaN,
254189,0,0,1,0,0,0,Đỗ Thị Lời,
254188,NaN,NaN,1,3,1,NaN,Bàu Cát,
254186,1,NaN,1,NaN,NaN,NaN,3 Tháng 2 Phường 14 Quận 10,
254185,1,NaN,1,2,1,NaN,NaN,
254182,NaN,NaN,1,NaN,NaN,1,MT Eastmark City,
254177,1,0,1,3,0,0,Nguyễn Tiểu La Phường 8 Quận 10,
254173,NaN,NaN,1,0,NaN,1,NaN,
254170,1,NaN,1,NaN,NaN,NaN,Huỳnh Tấn Phát,
254169,NaN,NaN,1,2,NaN,NaN,Tân Phú,
254165,1,NaN,1,3,1,NaN,Trương Công Định,
254164,NaN,NaN,1,2,1,NaN,Phan Huy Ich,
254163,NaN,NaN,1,NaN,NaN,1,Khang Điền,
254161,0,NaN,1,2,NaN,NaN,Ngã tư 4 xã,
254159,1,NaN,1,2,NaN,NaN,Tân Hoà Đông Chiến Lược,
254156,NaN,1,1,2,NaN,NaN,Khu Phân Lô Bình Hưng Hoà B,
254151,1,NaN,1,2,1,NaN,Nguyễn Kim P.6 Quận 10,
254140,NaN,NaN,1,0,NaN,NaN,Sông Sài Gòn,
